id,common_name,observed_on,place_guess,location,quality_grade,annotation_summary,ofvs,tags,url
222349402,Atlantic Blue Crab,2024-06-12 14:46:50-04:00,"NJ-35 N, South Amboy, NJ, US","[40.4622416667, -74.255195]",research,,[],[],https://www.inaturalist.org/observations/222349402
222348936,Atlantic Blue Crab,2024-06-12 14:51:48-04:00,"NJ-35 N, South Amboy, NJ, US","[40.4632416667, -74.2576966667]",research,,[],[],https://www.inaturalist.org/observations/222348936
221885318,Atlantic Blue Crab,2024-06-07 16:16:30-04:00,"Raritan Bay, Keyport, NJ, US","[40.4529883333, -74.22348]",research,,[],[],https://www.inaturalist.org/observations/221885318
221546875,Atlantic Blue Crab,2024-06-08 10:11:00-04:00,"Point Pleasant Beach, NJ 08742, USA","[40.1015553599, -74.0488693862]",research,,[],"['animal', 'Atlantic blue crab', 'beneath the sea', 'beneath the surface', 'blue crab', 'callinectes sapidus', 'conservation', 'conserve nature', 'conserve wildlife', 'Crab', 'environment', 'Environmental', 'keep our air clean', 'marine life', 'Nature', 'nature photography', 'nj crab', 'nj marine life', 'nj nature', 'nj ocean life', 'nj sea life', 'nj swimming crab', 'nj underwater', 'nj wildlife', 'ocean life', 'outdoor', 'outdoor photography', 'protect nature', 'protect our environment', 'protect wildlife', 'Sea life', 'Swimming Crab', 'under the sea', 'Underwater', 'underwater nj', 'underwater photography', 'wildlife', 'wildlife photography']",https://www.inaturalist.org/observations/221546875
221466512,Atlantic Blue Crab,2024-06-07 16:23:22-04:00,"Raritan Bay, Keyport, NJ, US","[40.4532916667, -74.224245]",research,,[],[],https://www.inaturalist.org/observations/221466512
221415271,Atlantic Blue Crab,2024-06-08 15:20:59-04:00,"Newport, NJ 08345, USA","[39.279375, -75.2421555556]",research,,[],[],https://www.inaturalist.org/observations/221415271
221025704,Atlantic Blue Crab,2024-06-06 16:36:53-04:00,"Raritan River, New Brunswick, NJ, US","[40.4996033333, -74.4385833333]",research,,[],[],https://www.inaturalist.org/observations/221025704
220595140,Atlantic Blue Crab,2024-06-04 11:09:37-04:00,"Richard W. DeKorte Park, Lyndhurst, NJ, US","[40.783855, -74.1006611667]",research,,[],[],https://www.inaturalist.org/observations/220595140
220081332,Atlantic Blue Crab,2024-06-02 11:51:19-04:00,"Englewood Cliffs, NJ 07632, USA","[40.8709361111, -73.9496611111]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/220081332
220011597,Atlantic Blue Crab,2024-05-26 17:56:43-04:00,"Delaware Bay, Cape May Court House, NJ, US","[39.114341728, -74.8920703447]",research,,[],[],https://www.inaturalist.org/observations/220011597
219871623,Atlantic Blue Crab,2024-06-01 11:37:50-04:00,"Mystic Islands, Little Egg Harbor Township, NJ 08087, USA","[39.5392092, -74.3901745997]",research,,[],[],https://www.inaturalist.org/observations/219871623
219866989,Atlantic Blue Crab,2024-06-01 11:44:11-04:00,"Shark River, Belmar, NJ, US","[40.1786430255, -74.0329929452]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/219866989
219866881,Atlantic Blue Crab,2024-06-01 11:46:10-04:00,"Shark River, Belmar, NJ, US","[40.1788619333, -74.0331594039]",research,,[],[],https://www.inaturalist.org/observations/219866881
219816670,Atlantic Blue Crab,2024-06-01 11:28:07-04:00,"Heislerville, NJ, US","[39.1939716667, -75.017525]",research,,[],[],https://www.inaturalist.org/observations/219816670
219321933,Atlantic Blue Crab,2024-03-16 12:04:11-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4124662648, -73.979870975]",research,,[],[],https://www.inaturalist.org/observations/219321933
218021977,Atlantic Blue Crab,2024-05-24 19:09:30-04:00,"Raritan Bay Waterfront Park, Sayreville, NJ, US","[40.4780916667, -74.2676166667]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/218021977
217539429,Atlantic Blue Crab,2024-05-14 15:17:48-04:00,United States,"[39.7771629088, -74.0590878489]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/217539429
216380275,Atlantic Blue Crab,2024-05-17 10:50:24-04:00,"PT PLEAS BCH, NJ 08742, USA","[40.0597, -74.0439138889]",research,,[],[],https://www.inaturalist.org/observations/216380275
216036123,Atlantic Blue Crab,2024-05-15 13:21:37-04:00,"Seidler Beach, Keyport, NJ, US","[40.4572533333, -74.2364666667]",research,,[],[],https://www.inaturalist.org/observations/216036123
215999106,Atlantic Blue Crab,2024-05-15 13:33:04-04:00,"Seidler Beach, Keyport, NJ, US","[40.4564466667, -74.23568]",research,,[],[],https://www.inaturalist.org/observations/215999106
215997809,Atlantic Blue Crab,2024-05-15 13:42:31-04:00,"Seidler Beach, Keyport, NJ, US","[40.4551283333, -74.2339866667]",research,,[],[],https://www.inaturalist.org/observations/215997809
215730681,Atlantic Blue Crab,2024-05-14 11:19:39-04:00,"Jakes Landing Rd, Woodbine, NJ, US","[39.1792033333, -74.8514033333]",research,,[],[],https://www.inaturalist.org/observations/215730681
215341802,Atlantic Blue Crab,2024-05-07 13:00:00-04:00,"Cape May, NJ 08204, USA","[38.9351125, -74.9060053]",research,,[],[],https://www.inaturalist.org/observations/215341802
214220566,Atlantic Blue Crab,2024-05-03 18:46:39-04:00,"Shark River, Belmar, NJ, US","[40.1816333333, -74.0297916667]",research,,[],[],https://www.inaturalist.org/observations/214220566
213780118,Atlantic Blue Crab,2024-05-05 10:17:39-04:00,"Great Neck Rd, Absecon, NJ, US","[39.4447912393, -74.4113237366]",research,,[],[],https://www.inaturalist.org/observations/213780118
211769647,Atlantic Blue Crab,2024-04-28 12:19:00-04:00,United States,"[38.9534841832, -74.9055475481]",research,,[],[],https://www.inaturalist.org/observations/211769647
207296038,Atlantic Blue Crab,2024-04-14 10:34:12-04:00,"Little Egg Harbor Township, NJ 08087, USA","[39.5401565, -74.3262624]",research,,[],[],https://www.inaturalist.org/observations/207296038
206194133,Atlantic Blue Crab,2024-03-29 18:46:05-04:00,"North Atlantic Ocean, Spring Lake, NJ, US","[40.1533611667, -74.0207528333]",research,,[],[],https://www.inaturalist.org/observations/206194133
205546198,Atlantic Blue Crab,2024-04-05 12:43:56-04:00,"Richard W. DeKorte Park, 林德赫斯特, NJ, US","[40.7828116667, -74.1010361667]",research,,[],[],https://www.inaturalist.org/observations/205546198
203852489,Atlantic Blue Crab,2023-10-13 16:31:42-04:00,"Swimming River, 雷德班克, NJ, US","[40.3481716667, -74.0823361667]",research,,[],[],https://www.inaturalist.org/observations/203852489
198921726,Atlantic Blue Crab,2024-02-10 13:43:42-05:00,"Caven Point Boardwalk, Jersey City, NJ, US","[40.6936419364, -74.0674551543]",research,,[],[],https://www.inaturalist.org/observations/198921726
198850501,Atlantic Blue Crab,2024-02-09 13:29:14-05:00,"Cape May Court House, NJ, US","[38.9704583333, -74.963455]",research,,[],[],https://www.inaturalist.org/observations/198850501
198537447,Atlantic Blue Crab,2022-10-01 15:16:00-04:00,"Cape May, NJ 08204, USA","[38.9351125, -74.9060053]",research,,[],[],https://www.inaturalist.org/observations/198537447
198537443,Atlantic Blue Crab,2022-10-01 15:16:00-04:00,"Cape May, NJ 08204, USA","[38.9351125, -74.9060053]",research,,[],[],https://www.inaturalist.org/observations/198537443
197751968,Atlantic Blue Crab,2022-07-31 11:11:00-04:00,"Richard W. DeKorte Park, 1 DeKorte Park, Lyndhurst, NJ 07071, USA","[40.7858645, -74.1031625]",research,,[],[],https://www.inaturalist.org/observations/197751968
197738880,Atlantic Blue Crab,2024-01-27 10:28:30-05:00,"Gateway National Recreation Area, Atlantic Highlands, NJ, US","[40.4376033333, -73.9834883333]",research,,[],[],https://www.inaturalist.org/observations/197738880
192789522,Atlantic Blue Crab,2022-11-06 13:00:00-05:00,"Galloway, NJ, USA","[39.463295, -74.448765]",research,,[],[],https://www.inaturalist.org/observations/192789522
192789521,Atlantic Blue Crab,2022-11-06 13:00:00-05:00,"Galloway, NJ, USA","[39.463295, -74.4487630556]",research,,[],[],https://www.inaturalist.org/observations/192789521
192389621,Atlantic Blue Crab,2020-06-26 15:15:00-04:00,"Manasquan, NJ, USA","[40.103133451, -74.0344663841]",research,,[],[],https://www.inaturalist.org/observations/192389621
192072597,Atlantic Blue Crab,2023-11-24 11:36:10-05:00,Spring Lake,"[40.1534462317, -74.0281926468]",research,,[],[],https://www.inaturalist.org/observations/192072597
191469124,Atlantic Blue Crab,2023-10-09 12:44:00-04:00,"201 John T O'Leary Blvd, South Amboy, NJ 08879, USA","[40.4793129, -74.2700477]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/191469124
190467067,Atlantic Blue Crab,2022-08-06 13:31:00-04:00,"Seaside Heights, NJ 08751, USA","[39.94687234, -74.0795443162]",research,,[],[],https://www.inaturalist.org/observations/190467067
190466376,Atlantic Blue Crab,2022-08-06,"Seaside Heights, New Jersey","[39.94681, -74.079373]",research,,[],['crab'],https://www.inaturalist.org/observations/190466376
190228689,Atlantic Blue Crab,2023-11-06 12:53:58-05:00,"Richard W. DeKorte Park, Lyndhurst, NJ, US","[40.7829886966, -74.1030491442]",research,,[],[],https://www.inaturalist.org/observations/190228689
189247744,Atlantic Blue Crab,2023-10-28 13:17:12-04:00,"Gateway National Recreation Area, Atlantic Highlands, NJ, US","[40.405126093, -73.9802866337]",research,,[],[],https://www.inaturalist.org/observations/189247744
188909319,Atlantic Blue Crab,2023-10-23 12:49:48-04:00,"Middletown Township, NJ, USA","[40.4448685961, -74.0254289657]",research,,[],[],https://www.inaturalist.org/observations/188909319
188704102,Atlantic Blue Crab,2023-10-23 10:38:00-04:00,"Dennis, NJ, USA","[39.179178, -74.851291]",research,,[],[],https://www.inaturalist.org/observations/188704102
188027633,Atlantic Blue Crab,2023-10-18 11:20:15-04:00,"Beach Blvd, Manahawkin, NJ, US","[39.8179093351, -74.1637554921]",research,,[],[],https://www.inaturalist.org/observations/188027633
186412672,Atlantic Blue Crab,2023-10-06 09:46:00-04:00,"Cape May County, NJ, USA","[39.2636773845, -74.5903837438]",research,"Life Stage: Adult, Alive or Dead: Dead",[],[],https://www.inaturalist.org/observations/186412672
186089070,Atlantic Blue Crab,2023-10-03 17:31:54-04:00,"Cedar St, Tuckerton, NJ, US","[39.5641801833, -74.3420181424]",research,,[],[],https://www.inaturalist.org/observations/186089070
185950786,Atlantic Blue Crab,2023-10-01 14:14:00-04:00,"Nummy Island, Middle Township, NJ 08247","[39.0365022, -74.7904435]",research,,[],[],https://www.inaturalist.org/observations/185950786
185680731,Atlantic Blue Crab,2023-09-30 15:57:00-04:00,"Upper New York Bay, Jersey City, NJ, US","[40.6962528096, -74.068264946]",research,,[],[],https://www.inaturalist.org/observations/185680731
184872006,Atlantic Blue Crab,2023-09-09 13:52:03-04:00,"Great Egg Harbor Bay, Somers Point, NJ, US","[39.305575, -74.6091083333]",research,,[],[],https://www.inaturalist.org/observations/184872006
184315527,Atlantic Blue Crab,2023-09-21 14:18:00-04:00,"Ocean City, NJ, USA","[39.216002573, -74.6463546647]",research,"Life Stage: Juvenile, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/184315527
183593093,Atlantic Blue Crab,2023-09-16 12:36:56-04:00,"Port Norris, NJ 08349, USA","[39.2644813905, -75.1096120477]",research,,[],[],https://www.inaturalist.org/observations/183593093
183012602,Atlantic Blue Crab,2023-09-12 16:04:18-04:00,"Great Bay, Little Egg Harbor Twp, NJ, US","[39.5393666667, -74.3898]",research,,[],[],https://www.inaturalist.org/observations/183012602
182940978,Atlantic Blue Crab,2023-09-09 13:52:06-04:00,"Great Egg Harbor Bay, Somers Point, NJ, US","[39.3055083333, -74.6088166667]",research,,[],[],https://www.inaturalist.org/observations/182940978
182716115,Atlantic Blue Crab,2023-09-10 18:08:08-04:00,Ocean City,"[39.2520904541, -74.6271057129]",research,,[],[],https://www.inaturalist.org/observations/182716115
182544115,Atlantic Blue Crab,2023-09-09 17:54:49-04:00,"Bancroft Rd, Brick, NJ, US","[40.06025, -74.0834195]",research,,[],[],https://www.inaturalist.org/observations/182544115
182541907,Atlantic Blue Crab,2023-09-04 10:59:04-04:00,"Lakeshore Dr, Keyport, NJ, US","[40.4509883333, -74.2203666667]",research,,[],[],https://www.inaturalist.org/observations/182541907
182536510,Atlantic Blue Crab,2023-09-09 07:45:00-04:00,"Lyndhurst, NJ, USA","[40.7832153521, -74.1005794735]",research,,[],[],https://www.inaturalist.org/observations/182536510
182495032,Atlantic Blue Crab,2023-09-09 12:22:30-04:00,"Sayreville, NJ 08872, USA","[40.4762529722, -74.3444109722]",research,,[],[],https://www.inaturalist.org/observations/182495032
182391143,Atlantic Blue Crab,2023-09-08 11:41:00-04:00,"Little Egg Harbor Township, NJ, USA","[39.5087256645, -74.3242764418]",research,,[],[],https://www.inaturalist.org/observations/182391143
181986332,Atlantic Blue Crab,2023-09-04 10:26:41-04:00,"Lakeshore Dr, Keyport, NJ, US","[40.4512416667, -74.2207866667]",research,,[],[],https://www.inaturalist.org/observations/181986332
181986300,Atlantic Blue Crab,2023-09-04 10:15:18-04:00,"Lakeshore Dr, Keyport, NJ, US","[40.4512716667, -74.2207416667]",research,,[],[],https://www.inaturalist.org/observations/181986300
181986244,Atlantic Blue Crab,2023-09-04 10:13:44-04:00,"Lakeshore Dr, Keyport, NJ, US","[40.4511716667, -74.220755]",research,,[],[],https://www.inaturalist.org/observations/181986244
181970308,Atlantic Blue Crab,2023-09-05 17:43:36-04:00,"Raritan Bay, Port Monmouth, NJ, US","[40.4411783333, -74.0939111667]",research,,[],[],https://www.inaturalist.org/observations/181970308
181644587,Atlantic Blue Crab,2023-08-30 16:10:00-04:00,"Lyndhurst, NJ, USA","[40.7854888883, -74.102975]",research,,[],[],https://www.inaturalist.org/observations/181644587
181577239,Atlantic Blue Crab,2023-09-02 16:23:30-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.437755, -73.983155]",research,,[],[],https://www.inaturalist.org/observations/181577239
181473571,Atlantic Blue Crab,2023-09-02 19:33:48-04:00,"Washington, NJ, USA","[39.5885305556, -74.5420694444]",research,,[],[],https://www.inaturalist.org/observations/181473571
181436973,Atlantic Blue Crab,2023-09-01 17:49:47-04:00,"Lanoka Harbor, Lacey Township, NJ 08734, USA","[39.867595, -74.1381659722]",research,,[],[],https://www.inaturalist.org/observations/181436973
180313287,Atlantic Blue Crab,2023-08-26 11:22:39-04:00,"New Brunswick, NJ 08904, USA","[40.4898194444, -74.4222722222]",research,,[],[],https://www.inaturalist.org/observations/180313287
180152867,Atlantic Blue Crab,2023-08-25 14:23:14-04:00,"North Atlantic Ocean, Wildwood, NJ, US","[38.9847182634, -74.8456506353]",research,,[],[],https://www.inaturalist.org/observations/180152867
180017028,Atlantic Blue Crab,2023-06-15 07:03:56-04:00,"Pine Beach, Pine Beach, NJ, US","[39.9410833333, -74.17118]",research,,[],[],https://www.inaturalist.org/observations/180017028
179883317,Atlantic Blue Crab,2023-08-23 10:11:14-04:00,"Barnegat Bay, Ocean Gate, NJ, US","[39.7869216667, -74.1020278333]",research,,[],[],https://www.inaturalist.org/observations/179883317
179852030,Atlantic Blue Crab,2023-08-23 12:10:55-04:00,Amico Island Park,"[40.0358709689, -74.9816934764]",research,,[],[],https://www.inaturalist.org/observations/179852030
179761824,Atlantic Blue Crab,2023-08-22 13:53:15-04:00,"Stone Harbor, NJ, US","[39.0612528333, -74.776445]",research,,[],[],https://www.inaturalist.org/observations/179761824
179425839,Atlantic Blue Crab,2023-08-20 09:45:22-04:00,"Delaware Ave, Cape May, NJ, US","[39.0206303391, -74.9469539003]",research,,[],[],https://www.inaturalist.org/observations/179425839
179273652,Atlantic Blue Crab,2023-08-19 13:24:45-04:00,"Raritan River, New Brunswick, NJ, US","[40.4883416667, -74.4297783333]",research,,[],[],https://www.inaturalist.org/observations/179273652
178947241,Atlantic Blue Crab,2023-08-17 13:17:22-04:00,"Océan Atlantique nord, NJ, US","[39.2601966667, -74.5942166667]",research,,[],[],https://www.inaturalist.org/observations/178947241
178882797,Atlantic Blue Crab,2023-08-13 11:04:00-04:00,"Middle Township, NJ, USA","[39.0595861308, -74.7732560049]",research,,"[{'id': 23801604, 'uuid': '21a8045e-a2c9-4664-bb4e-eb9e2f2eeb9b', 'field_id': 3134, 'datatype': 'taxon', 'name': 'Interaction->Preyed on', 'name_ci': 'Interaction->Preyed on', 'value': '49504', 'value_ci': '49504', 'user_id': 521996, 'taxon_id': '49504', 'taxon': {'id': 49504, 'rank': 'species', 'rank_level': 10, 'iconic_taxon_id': 1, 'ancestor_ids': [48460, 1, 47120, 85493, 473790, 47187, 774775, 144113, 47186, 118451, 121639, 706185, 447514, 49505, 49506, 773636, 49507, 49504], 'is_active': True, 'min_species_taxon_id': 49504, 'name': 'Callinectes sapidus', 'parent_id': 49507, 'ancestry': '48460/1/47120/85493/473790/47187/774775/144113/47186/118451/121639/706185/447514/49505/49506/773636/49507', 'min_species_ancestry': '48460,1,47120,85493,473790,47187,774775,144113,47186,118451,121639,706185,447514,49505,49506,773636,49507,49504', 'extinct': False, 'created_at': '2009-02-07T23:56:03+00:00', 'default_photo': {'id': 175905385, 'license_code': 'cc-by-nc', 'attribution': '(c) Alex Shure, some rights reserved (CC BY-NC), uploaded by Alex Shure', 'url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/175905385/square.jpg', 'original_dimensions': {'height': 1365, 'width': 2048}, 'flags': [], 'square_url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/175905385/square.jpg', 'medium_url': 'https://inaturalist-open-data.s3.amazonaws.com/photos/175905385/medium.jpg'}, 'taxon_changes_count': 0, 'taxon_schemes_count': 3, 'observations_count': 17235, 'photos_locked': False, 'universal_search_rank': 17235, 'flag_counts': {'resolved': 5, 'unresolved': 0}, 'current_synonymous_taxon_ids': None, 'atlas_id': None, 'complete_species_count': None, 'wikipedia_url': 'https://en.wikipedia.org/wiki/Callinectes_sapidus', 'iconic_taxon_name': 'Animalia', 'preferred_common_name': 'Atlantic Blue Crab'}, 'user': {'id': 521996, 'login': 'brennafarrell', 'spam': False, 'suspended': False, 'created_at': '2017-07-01T19:41:23+00:00', 'login_autocomplete': 'brennafarrell', 'login_exact': 'brennafarrell', 'name': 'Brenna Farrell', 'name_autocomplete': 'Brenna Farrell', 'orcid': None, 'icon': 'https://static.inaturalist.org/attachments/users/icons/521996/d5181030127a5e5ac98840e4bc3926b1-thumb.png?1740943768', 'observations_count': 44590, 'identifications_count': 451880, 'journal_posts_count': 0, 'activity_count': 496470, 'species_count': 2670, 'annotated_observations_count': 176073, 'universal_search_rank': 44590, 'roles': [], 'site_id': 1, 'icon_url': 'https://static.inaturalist.org/attachments/users/icons/521996/d5181030127a5e5ac98840e4bc3926b1-medium.png?1740943768'}}]",[],https://www.inaturalist.org/observations/178882797
178760758,Atlantic Blue Crab,2023-08-16 15:05:00-04:00,"Sayreville, NJ, USA","[40.4743589623, -74.2660953211]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/178760758
178759932,Atlantic Blue Crab,2023-08-16 13:27:58-04:00,"Stone Harbor, NJ, US","[39.0575666667, -74.7754583333]",research,,[],[],https://www.inaturalist.org/observations/178759932
178719737,Atlantic Blue Crab,2023-08-16 14:05:39-04:00,Stone Harbor,"[39.0541572571, -74.7618713379]",research,,[],[],https://www.inaturalist.org/observations/178719737
178679486,Atlantic Blue Crab,2023-08-15 14:08:59-04:00,"Raritan Bay, Highlands, NJ, US","[40.4145500027, -73.981475]",research,,[],[],https://www.inaturalist.org/observations/178679486
178606891,Atlantic Blue Crab,2023-08-09 12:18:33-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4055883333, -73.980805]",research,,[],[],https://www.inaturalist.org/observations/178606891
178258490,Atlantic Blue Crab,2023-08-13 15:06:27-04:00,"Villas, Lower Township, NJ, USA","[39.0147547375, -74.9495676532]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/178258490
178258335,Atlantic Blue Crab,2023-08-13 14:44:36-04:00,"Villas, Lower Township, NJ, USA","[39.0135947031, -74.9500447512]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/178258335
178252038,Atlantic Blue Crab,2023-08-13 14:39:48-04:00,"North Atlantic Ocean, Surf City, NJ, US","[39.6653133333, -74.1593945]",research,,[],[],https://www.inaturalist.org/observations/178252038
178155881,Atlantic Blue Crab,2023-08-05 19:33:13-04:00,"Great Bay Blvd, West Creek, NJ, US","[39.5092, -74.3192666667]",research,,[],[],https://www.inaturalist.org/observations/178155881
178109804,Atlantic Blue Crab,2023-08-12 16:56:38-04:00,Sandy Hook Beach,"[40.4283600583, -73.9833752811]",research,,[],[],https://www.inaturalist.org/observations/178109804
178008947,Atlantic Blue Crab,2023-08-11 16:53:48-04:00,"Brick Township, NJ, USA","[40.0410982367, -74.0585223958]",research,,[],[],https://www.inaturalist.org/observations/178008947
177968432,Atlantic Blue Crab,2023-08-11 13:30:08-04:00,"Ludlam Island, Sea Isle City, NJ, US","[39.1630528333, -74.6840366667]",research,,[],[],https://www.inaturalist.org/observations/177968432
177717187,Atlantic Blue Crab,2023-03-21 13:11:44-04:00,"Monmouth County, US-NJ, US","[40.5055783352, -74.0474495664]",research,,[],[],https://www.inaturalist.org/observations/177717187
177523727,Atlantic Blue Crab,2023-08-09 12:19:47-04:00,"Navesink Ave, Highlands, NJ, US","[40.4056346231, -73.9807849378]",research,,[],[],https://www.inaturalist.org/observations/177523727
177523716,Atlantic Blue Crab,2023-08-09 12:19:32-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4056051, -73.98081375]",research,,[],[],https://www.inaturalist.org/observations/177523716
177523669,Atlantic Blue Crab,2023-08-09 12:17:43-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.40559341, -73.98084456]",research,"Life Stage: Adult, Sex: Male, Alive or Dead: Dead",[],[],https://www.inaturalist.org/observations/177523669
177523589,Atlantic Blue Crab,2023-08-09 12:18:32-04:00,"Shrewsbury Ave, Highlands, NJ, US","[40.4055963178, -73.9808020369]",research,,[],[],https://www.inaturalist.org/observations/177523589
177523439,Atlantic Blue Crab,2023-08-09 12:17:32-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.405575, -73.980805]",research,,[],[],https://www.inaturalist.org/observations/177523439
177521129,Atlantic Blue Crab,2023-08-09 12:03:32-04:00,"Cornwall St, Highlands, NJ, US","[40.4030216667, -73.9838633333]",research,,[],[],https://www.inaturalist.org/observations/177521129
177521115,Atlantic Blue Crab,2023-08-09 12:03:32-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.40544016, -73.98082756]",research,,[],[],https://www.inaturalist.org/observations/177521115
177520313,Atlantic Blue Crab,2023-08-09 11:29:03-04:00,"Lyndhurst, NJ 07071, USA","[40.7861305556, -74.1005861111]",research,,[],[],https://www.inaturalist.org/observations/177520313
177520312,Atlantic Blue Crab,2023-08-09 11:58:32-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.40521377, -73.98040592]",research,,[],[],https://www.inaturalist.org/observations/177520312
177519529,Atlantic Blue Crab,2023-08-09 11:49:15-04:00,"Gateway National Recreation Area, Highlands, NJ, US","[40.4056751496, -73.980221171]",research,,[],[],https://www.inaturalist.org/observations/177519529
177378765,Atlantic Blue Crab,2023-08-06 00:29:58-04:00,United States,"[40.0090225812, -74.0174916771]",research,,[],[],https://www.inaturalist.org/observations/177378765
177356564,Atlantic Blue Crab,2023-08-08 11:41:08-04:00,Highlands,"[40.4155464172, -73.9819869995]",research,"Sex: Female, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/177356564
177172853,Atlantic Blue Crab,2023-08-07 10:04:40-04:00,"Brigantine, Brigantine, NJ, US","[39.4082333333, -74.3603833333]",research,,[],[],https://www.inaturalist.org/observations/177172853
177167475,Atlantic Blue Crab,2023-08-07 10:09:44-04:00,"Lavallette, NJ 08735, USA","[39.97323, -74.0729966667]",research,,[],[],https://www.inaturalist.org/observations/177167475
177105319,Atlantic Blue Crab,2023-08-06 15:40:10-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.4485859722, -73.999638]",research,,[],[],https://www.inaturalist.org/observations/177105319
177104057,Atlantic Blue Crab,2023-08-06 10:17:07-04:00,"Sandy Hook, Middletown Township, NJ, USA","[40.44872, -73.998293]",research,,[],[],https://www.inaturalist.org/observations/177104057
176971007,Atlantic Blue Crab,2023-08-06 09:25:35-04:00,"Gateway National Recreation Area, Monmouth County, US-NJ, US","[40.47208, -73.9953133333]",research,,[],[],https://www.inaturalist.org/observations/176971007
176875277,Atlantic Blue Crab,2023-08-05 20:07:29-04:00,"Atlantic Highlands, NJ, USA","[40.4176474496, -74.0374134108]",research,,[],[],https://www.inaturalist.org/observations/176875277
176342457,Atlantic Blue Crab,2023-07-31 14:50:43-04:00,"Hudson River, Alpine, NJ, US","[40.94205, -73.9195633333]",research,,[],[],https://www.inaturalist.org/observations/176342457
176320625,Atlantic Blue Crab,2023-08-02 15:29:06-04:00,Point Pleasant Beach,"[40.0891723633, -74.0375137329]",research,,[],[],https://www.inaturalist.org/observations/176320625
176174954,Atlantic Blue Crab,2023-07-31 16:51:26-04:00,"Island Beach State Park, Ocean Gate, NJ, US","[39.8340633333, -74.0878]",research,,[],[],https://www.inaturalist.org/observations/176174954
176159161,Atlantic Blue Crab,2023-08-01 15:38:17-04:00,Stone Harbor,"[39.0228881836, -74.7850570679]",research,,[],[],https://www.inaturalist.org/observations/176159161
176133521,Atlantic Blue Crab,2023-07-29 11:55:00-04:00,"Little Egg Harbor Township, NJ, USA","[39.5090555556, -74.3201527778]",research,,[],[],https://www.inaturalist.org/observations/176133521
176106497,Atlantic Blue Crab,2023-07-30 14:25:56-04:00,"Dover Beaches North, Toms River, NJ 08735, USA","[39.9832928954, -74.0712799877]",research,,[],[],https://www.inaturalist.org/observations/176106497
176022561,Atlantic Blue Crab,2023-07-18 14:04:37-04:00,"Waretown, NJ 08758, USA","[39.7941111111, -74.1829277778]",research,,[],[],https://www.inaturalist.org/observations/176022561
176001089,Atlantic Blue Crab,2023-07-13 09:18:00-04:00,"Secaucus, New Jersey, USA","[40.79617, -74.042608]",research,,[],[],https://www.inaturalist.org/observations/176001089
175990979,Atlantic Blue Crab,2023-07-30 12:01:13-04:00,"Manasquan River, Manasquan, NJ, US","[40.1059611667, -74.0406805]",research,,[],[],https://www.inaturalist.org/observations/175990979
175812223,Atlantic Blue Crab,2023-07-30 10:09:23-04:00,"West Deptford, NJ 08086, USA","[39.8630200997, -75.2071533997]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/175812223
175306309,Atlantic Blue Crab,2023-07-27 13:11:35-04:00,"Toms River, NJ 08753, USA","[39.9470304, -74.1582015997]",research,,[],[],https://www.inaturalist.org/observations/175306309
175200657,Atlantic Blue Crab,2021-06-20 16:28:23-04:00,United States,"[40.770617646, -74.1189369958]",research,,[],[],https://www.inaturalist.org/observations/175200657
174862203,Atlantic Blue Crab,2023-07-21 17:49:00-04:00,"Ocean City, NJ, USA","[39.2901222222, -74.5842944444]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/174862203
